player_non_penalti_goals,home_team,away_team,home_team_goals,minutes_played,status,picas_as,player_red_card,player_second_yellow,player_position,player_penalti_goals,player,is_player_home,puntuacion_media_sofascore_as,sofascore_score,player_assists,date,season,league_round,player_price,away_team_goals,fixed_round
0,alaves,sevilla,1.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,True,1.0,5.9,0,1515942900,2018,19.0,6260000.0,0.0,19
1,alaves,leganes,2.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,True,11.0,7.4,0,1516532400,2018,20.0,6180000.0,2.0,20
0,barcelona,alaves,2.0,27.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.2,0,1517168700,2018,21.0,6530000.0,1.0,21
1,alaves,celta,2.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,True,9.0,6.9,0,1517679000,2018,22.0,6400000.0,1.0,22
0,villarreal,alaves,1.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,False,4.0,6.2,1,1518264000,2018,23.0,6810000.0,2.0,23
0,alaves,deportivo,1.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,True,6.0,7.1,1,1518888600,2018,24.0,7300000.0,0.0,24
0,real-madrid,alaves,4.0,62.0,,2.0,0,0,2,0,alfonso-pedraza,False,2.0,5.6,0,1519485300,2018,25.0,7840000.0,0.0,25
0,alaves,levante,1.0,78.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.5,0,1519936200,2018,26.0,7930000.0,0.0,26
1,real-sociedad,alaves,2.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,False,9.0,6.9,0,1520184600,2018,27.0,7930000.0,1.0,27
0,alaves,betis,1.0,62.0,,0.0,0,0,2,0,alfonso-pedraza,True,1.0,6.6,0,1520884800,2018,28.0,8300000.0,3.0,28
0,valencia,alaves,3.0,60.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.6,0,1521299700,2018,29.0,8050000.0,1.0,29
0,espanyol,alaves,0.0,22.0,,2.0,0,0,2,0,alfonso-pedraza,False,4.0,6.5,0,1522576800,2018,30.0,6480000.0,0.0,30
0,alaves,getafe,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1523098800,2018,,,,31
0,eibar,alaves,0.0,73.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.3,0,1523786400,2018,32.0,5040000.0,1.0,32
0,alaves,girona,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1524159000,2018,,,,33
0,las-palmas,alaves,0.0,22.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.6,1,1524414600,2018,34.0,4360000.0,4.0,34
0,alaves,atletico,0.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,True,7.0,7.4,0,1525011300,2018,35.0,3680000.0,1.0,35
0,malaga,alaves,,0.0,sanctioned,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1525600800,2018,,,,36
0,alaves,athletic,3.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.4,0,1526142600,2018,37.0,3310000.0,1.0,37
0,sevilla,alaves,,0.0,injured,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1526747400,2018,,,,38
0,villarreal,real-sociedad,1.0,90.0,,1,0,0,2,0,alfonso-pedraza,True,4.0,7.0,0,1534616100,2019,1.0,2830000.0,2.0,1
0,sevilla,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,7.0,7.6,0,1535314500,2019,2.0,2870000.0,0.0,2
0,villarreal,girona,0.0,90.0,,0,0,0,2,0,alfonso-pedraza,True,1.0,6.6,0,1535745600,2019,3.0,3060000.0,1.0,3
0,leganes,villarreal,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1537092000,2019,,,,4
0,villarreal,valencia,0.0,23.0,,1,0,0,2,0,alfonso-pedraza,True,3.0,6.9,0,1537712100,2019,5.0,2310000.0,0.0,5
0,athletic,villarreal,0.0,2.0,,SC,0,0,2,0,alfonso-pedraza,False,0.0,,0,1537984800,2019,6.0,2210000.0,3.0,6
0,villarreal,real-valladolid,0.0,13.0,,1,0,0,2,0,alfonso-pedraza,True,3.0,6.9,0,1538316900,2019,7.0,2030000.0,1.0,7
0,espanyol,villarreal,3.0,4.0,,1,0,0,2,0,alfonso-pedraza,False,1.0,,0,1538929800,2019,8.0,1810000.0,1.0,8
0,villarreal,atletico,1.0,73.0,,2,0,0,2,0,alfonso-pedraza,True,6.0,6.8,1,1540053000,2019,9.0,1500000.0,1.0,9
0,alaves,villarreal,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,4.0,6.5,0,1540747800,2019,10.0,1550000.0,1.0,10
1,villarreal,levante,1.0,15.0,,2,0,0,2,0,alfonso-pedraza,True,12.0,7.5,0,1541344500,2019,11.0,1710000.0,1.0,11
0,rayo-vallecano,villarreal,2.0,31.0,,1,0,0,2,0,alfonso-pedraza,False,3.0,6.8,0,1541957400,2019,12.0,2350000.0,2.0,12
0,villarreal,betis,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,True,3.0,6.1,0,1543175100,2019,13.0,2520000.0,1.0,13
0,barcelona,villarreal,2.0,90.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.2,0,1543771800,2019,14.0,2880000.0,0.0,14
0,villarreal,celta,2.0,89.0,,0,0,0,2,0,alfonso-pedraza,True,0.0,6.4,0,1544290200,2019,15.0,2950000.0,3.0,15
0,sd-huesca,villarreal,2.0,16.0,,2,0,0,2,0,alfonso-pedraza,False,6.0,6.9,1,1544981400,2019,16.0,2550000.0,2.0,16
0,villarreal,real-madrid,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1546547400,2019,,,,17
0,eibar,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,7.0,7.6,0,1546772400,2019,18.0,1980000.0,0.0,18
0,villarreal,getafe,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1547322300,2019,,,,19
0,villarreal,athletic,1.0,32.0,,2,0,0,2,0,alfonso-pedraza,True,6.0,7.1,1,1547997300,2019,20.0,1600000.0,1.0,20
0,valencia,villarreal,3.0,60.0,,1,0,0,2,0,alfonso-pedraza,False,1.0,6.1,0,1548531900,2019,21.0,1590000.0,0.0,21
0,villarreal,espanyol,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,True,6.0,7.1,0,1549191600,2019,22.0,1440000.0,2.0,22
0,real-valladolid,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,6.0,7.0,0,1549656000,2019,23.0,1630000.0,0.0,23
1,villarreal,sevilla,3.0,90.0,,3,0,0,2,0,alfonso-pedraza,True,15.0,8.1,0,1550424600,2019,24.0,2260000.0,0.0,24
0,atletico,villarreal,2.0,90.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.5,0,1551021300,2019,25.0,3690000.0,0.0,25
0,villarreal,alaves,1.0,90.0,,1,0,0,2,0,alfonso-pedraza,True,4.0,7.2,0,1551539700,2019,26.0,4130000.0,2.0,26
0,levante,villarreal,0.0,81.0,,2,0,0,2,0,alfonso-pedraza,False,5.0,6.9,0,1552239000,2019,27.0,4560000.0,2.0,27
0,villarreal,rayo-vallecano,3.0,90.0,,1,0,0,2,0,alfonso-pedraza,True,2.0,6.2,0,1552843800,2019,28.0,4950000.0,1.0,28
1,celta,villarreal,3.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,10.0,6.8,0,1553967000,2019,29.0,4990000.0,2.0,29
0,villarreal,barcelona,4.0,90.0,,1,0,0,2,0,alfonso-pedraza,True,2.0,6.3,0,1554233400,2019,30.0,5110000.0,4.0,30
0,betis,villarreal,2.0,90.0,,1,0,0,2,0,alfonso-pedraza,False,3.0,6.8,0,1554662700,2019,31.0,5330000.0,1.0,31
0,girona,villarreal,0.0,14.0,,1,0,0,2,0,alfonso-pedraza,False,1.0,6.1,0,1555259400,2019,32.0,5590000.0,1.0,32
0,villarreal,leganes,2.0,6.0,,SC,0,0,2,0,alfonso-pedraza,True,1.0,6.5,0,1555864200,2019,33.0,5580000.0,1.0,33
0,real-sociedad,villarreal,0.0,18.0,,1,0,0,2,0,alfonso-pedraza,False,3.0,6.6,0,1556217000,2019,34.0,5250000.0,1.0,34
0,villarreal,sd-huesca,1.0,24.0,,0,0,0,2,0,alfonso-pedraza,True,0.0,6.5,0,1556469000,2019,35.0,5040000.0,1.0,35
0,real-madrid,villarreal,3.0,56.0,,1,0,0,2,0,alfonso-pedraza,False,1.0,6.1,0,1557065700,2019,36.0,4510000.0,2.0,36
0,villarreal,eibar,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1557678600,2019,,,,37
0,getafe,villarreal,2.0,90.0,,1,0,0,2,0,alfonso-pedraza,False,1.0,6.0,0,1558188900,2019,38.0,3880000.0,2.0,38
0,betis,real-valladolid,1.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,True,1.0,6.0,0,1566154800,2020,1.0,3450000.0,2.0,1
0,barcelona,betis,5.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.4,0,1566759600,2020,2.0,3040000.0,2.0,2
0,betis,leganes,2.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,True,3.0,6.7,0,1567278000,2020,3.0,2660000.0,1.0,3
0,betis,getafe,1.0,83.0,,1.0,0,0,2,0,alfonso-pedraza,True,3.0,6.8,0,1568574000,2020,4.0,2090000.0,1.0,4
0,osasuna,betis,0.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.8,0,1569006000,2020,5.0,1920000.0,0.0,5
0,betis,levante,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1569348000,2020,,,,6
0,villarreal,betis,5.0,75.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.8,0,1569610800,2020,7.0,1750000.0,1.0,7
0,betis,eibar,1.0,57.0,,1.0,0,0,2,0,alfonso-pedraza,True,3.0,6.8,0,1570215600,2020,8.0,1610000.0,1.0,8
0,real-sociedad,betis,3.0,37.0,,2.0,0,0,2,0,alfonso-pedraza,False,6.0,7.2,0,1571572800,2020,9.0,1320000.0,1.0,9
0,granada,betis,1.0,72.0,,0.0,0,0,2,0,alfonso-pedraza,False,1.0,6.6,0,1572181200,2020,10.0,1290000.0,0.0,10
0,betis,celta,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1572465600,2020,,,,11
0,real-madrid,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1572724800,2020,,,,12
0,betis,sevilla,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1573416000,2020,,,,13
0,betis,valencia,2.0,9.0,,1.0,0,0,2,0,alfonso-pedraza,True,3.0,6.7,0,1574521200,2020,14.0,770000.0,1.0,14
0,mallorca,betis,1.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,False,4.0,7.1,0,1575135000,2020,15.0,710000.0,2.0,15
0,betis,athletic,,0.0,injured,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1575810000,2020,,,,16
0,espanyol,betis,,0.0,injured,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1576422000,2020,,,,17
0,betis,atletico,,0.0,doubt,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1577026800,2020,,,,18
0,alaves,betis,,0.0,doubt,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1578236400,2020,,,,19
0,betis,real-sociedad,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1579438800,2020,,,,20
0,getafe,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1580050800,2020,,,,21
0,eibar,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1580648400,2020,,,,22
0,betis,barcelona,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1581278400,2020,,,,23
0,leganes,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1581858000,2020,,,,24
0,betis,mallorca,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1582315200,2020,,,,25
0,valencia,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1582988400,2020,,,,26
0,betis,real-madrid,2.0,13.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.5,0,1583697600,2020,27.0,250000.0,1.0,27
0,sevilla,betis,2.0,12.0,,1.0,0,0,2,0,alfonso-pedraza,False,4.0,7.0,0,1591905600,2020,28.0,250000.0,0.0,28
0,betis,granada,2.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,True,5.0,6.6,0,1592251200,2020,29.0,250000.0,2.0,29
0,athletic,betis,1.0,70.0,,1.0,0,0,2,0,alfonso-pedraza,False,1.0,6.0,0,1592665200,2020,30.0,260000.0,0.0,30
0,betis,espanyol,1.0,89.0,,2.0,0,0,2,0,alfonso-pedraza,True,6.0,7.0,0,1593115200,2020,31.0,260000.0,0.0,31
0,levante,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1593345600,2020,,,,32
0,betis,villarreal,0.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.3,0,1593633600,2020,33.0,340000.0,2.0,33
0,celta,betis,1.0,36.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.5,0,1593874800,2020,34.0,340000.0,1.0,34
1,betis,osasuna,3.0,74.0,,2.0,0,0,2,0,alfonso-pedraza,True,13.0,7.8,0,1594233000,2020,35.0,340000.0,0.0,35
0,atletico,betis,1.0,47.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.5,0,1594497600,2020,36.0,470000.0,0.0,36
0,betis,alaves,1.0,45.0,,0.0,0,0,2,0,alfonso-pedraza,True,1.0,6.6,0,1594926000,2020,37.0,670000.0,2.0,37
0,real-valladolid,betis,,0.0,injured,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1595176200,2020,,,,38
0,villarreal,sd-huesca,1.0,90.0,,0,0,0,2,0,alfonso-pedraza,True,1.0,6.8,0,1600014600,2021,1.0,1490000.0,1.0,1
0,villarreal,eibar,2.0,58.0,,1,0,0,2,0,alfonso-pedraza,True,2.0,6.4,0,1600524000,2021,2.0,1540000.0,1.0,2
0,barcelona,villarreal,,0.0,doubt,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1601233200,2021,,,,3
0,villarreal,alaves,,0.0,doubt,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1601485200,2021,,,,4
0,atletico,villarreal,,0.0,injured,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1601733600,2021,,,,5
0,villarreal,valencia,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,True,8.0,7.8,0,1603029600,2021,6.0,940000.0,1.0,6
0,cadiz,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,7.0,7.5,0,1603638000,2021,7.0,1220000.0,0.0,7
0,villarreal,real-valladolid,2.0,67.0,,2,0,0,2,0,alfonso-pedraza,True,8.0,7.6,1,1604347200,2021,8.0,1760000.0,0.0,8
0,getafe,villarreal,1.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,5.0,6.6,0,1604840400,2021,9.0,2440000.0,3.0,9
0,villarreal,real-madrid,1.0,61.0,,2,0,0,2,0,alfonso-pedraza,True,3.0,6.1,0,1605971700,2021,10.0,3350000.0,1.0,10
0,real-sociedad,villarreal,1.0,74.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.3,0,1606680000,2021,11.0,3590000.0,1.0,11
0,villarreal,elche,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1607275800,2021,,,,12
0,betis,villarreal,1.0,49.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.4,0,1607872500,2021,13.0,2850000.0,1.0,13
0,osasuna,villarreal,,0.0,sanctioned,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1608399000,2021,,,,14
0,villarreal,athletic,1.0,82.0,,2,0,0,2,0,alfonso-pedraza,True,5.0,6.6,0,1608670800,2021,15.0,2360000.0,1.0,15
0,sevilla,villarreal,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,4.0,6.5,0,1609257600,2021,16.0,2430000.0,0.0,16
0,villarreal,levante,2.0,76.0,,2,0,0,2,0,alfonso-pedraza,True,6.0,6.9,1,1609592400,2021,17.0,2640000.0,1.0,17
0,celta,villarreal,0.0,86.0,,3,0,0,2,0,alfonso-pedraza,False,8.0,7.0,0,1610136000,2021,18.0,3180000.0,4.0,18
0,villarreal,granada,2.0,90.0,,1,0,0,2,0,alfonso-pedraza,True,2.0,6.2,0,1611174600,2021,19.0,4050000.0,2.0,19
0,sd-huesca,villarreal,0.0,76.0,,1,0,0,2,0,alfonso-pedraza,False,5.0,7.4,0,1611406800,2021,20.0,4270000.0,0.0,20
0,villarreal,real-sociedad,1.0,90.0,,2,0,0,2,0,alfonso-pedraza,True,5.0,6.7,0,1612036800,2021,21.0,4630000.0,1.0,21
0,elche,villarreal,2.0,73.0,,1,0,0,2,0,alfonso-pedraza,False,1.0,6.1,0,1612632600,2021,22.0,4940000.0,2.0,22
0,villarreal,betis,1.0,60.0,,1,0,0,2,0,alfonso-pedraza,True,2.0,6.3,0,1613332800,2021,23.0,5070000.0,2.0,23
0,athletic,villarreal,1.0,85.0,,3,0,0,2,0,alfonso-pedraza,False,7.0,6.9,0,1613937600,2021,24.0,4690000.0,1.0,24
0,villarreal,atletico,0.0,60.0,,2,0,0,2,0,alfonso-pedraza,True,5.0,6.6,0,1614542400,2021,25.0,4750000.0,2.0,25
0,valencia,villarreal,2.0,45.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.2,0,1614974400,2021,26.0,4840000.0,1.0,26
1,eibar,villarreal,1.0,25.0,,1,0,0,2,0,alfonso-pedraza,False,9.0,7.1,0,1615743000,2021,27.0,4610000.0,3.0,27
0,villarreal,cadiz,2.0,1.0,,SC,0,0,2,0,alfonso-pedraza,True,0.0,,0,1616339700,2021,28.0,4790000.0,1.0,28
0,granada,villarreal,0.0,90.0,,3,0,0,2,0,alfonso-pedraza,False,9.0,7.4,0,1617451200,2021,29.0,4610000.0,3.0,29
0,villarreal,osasuna,1.0,45.0,,1,0,0,2,0,alfonso-pedraza,True,3.0,6.9,0,1618142400,2021,30.0,4890000.0,2.0,30
0,levante,villarreal,1.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,5.0,6.7,0,1618772400,2021,33.0,5030000.0,5.0,31
0,alaves,villarreal,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,5.0,6.7,0,1619031600,2021,31.0,5120000.0,1.0,32
0,villarreal,barcelona,,0.0,doubt,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1619360100,2021,,,,33
0,villarreal,getafe,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1619964900,2021,,,,34
0,villarreal,celta,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1620577800,2021,,,,35
0,real-valladolid,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,6.0,7.1,0,1620925200,2021,36.0,4700000.0,2.0,36
0,villarreal,sevilla,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1621182600,2021,,,,37
0,real-madrid,villarreal,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,3.0,5.8,0,1621699200,2021,38.0,4700000.0,1.0,38
0,villarreal,granada,0.0,78.0,,1.0,0,0,2,0,alfonso-pedraza,True,4.0,7.3,0,1629136800,2022,1.0,3350000.0,0.0,1
0,espanyol,villarreal,0.0,61.0,,2.0,0,0,2,0,alfonso-pedraza,False,5.0,6.9,0,1629567000,2022,2.0,3410000.0,0.0,2
0,atletico,villarreal,2.0,27.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.2,0,1630267200,2022,3.0,3530000.0,2.0,3
0,mallorca,villarreal,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1632052800,2022,,,,4
0,villarreal,elche,4.0,45.0,,0.0,0,0,2,0,alfonso-pedraza,True,-1.0,6.0,0,1632340800,2022,6.0,2560000.0,1.0,5
0,real-madrid,villarreal,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1632596400,2022,,,,6
0,villarreal,betis,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1633278600,2022,,,,7
0,villarreal,osasuna,1.0,45.0,,2.0,0,0,2,0,alfonso-pedraza,True,7.0,7.3,1,1634488200,2022,9.0,1490000.0,2.0,8
0,athletic,villarreal,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1635015600,2022,,,,9
0,villarreal,cadiz,3.0,74.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.3,0,1635276600,2022,11.0,1380000.0,3.0,10
0,valencia,villarreal,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1635611400,2022,,,,11
0,villarreal,getafe,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1636290000,2022,,,,12
0,celta,villarreal,1.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,False,6.0,7.0,0,1637413200,2022,14.0,1030000.0,1.0,13
0,villarreal,barcelona,1.0,65.0,,2.0,0,0,2,0,alfonso-pedraza,True,3.0,6.0,0,1638043200,2022,15.0,1020000.0,3.0,14
0,sevilla,villarreal,1.0,72.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.5,0,1638622800,2022,16.0,1120000.0,0.0,15
0,villarreal,rayo-vallecano,2.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,True,4.0,7.0,0,1639314000,2022,17.0,1090000.0,0.0,16
0,real-sociedad,villarreal,1.0,29.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.7,0,1639840500,2022,18.0,1170000.0,3.0,17
0,villarreal,alaves,5.0,17.0,,2.0,0,0,2,0,alfonso-pedraza,True,7.0,7.5,1,1640109600,2022,4.0,1170000.0,2.0,18
0,villarreal,levante,,0.0,doubt,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1641232800,2022,,,,19
0,villarreal,atletico,2.0,16.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.5,0,1641758400,2022,20.0,1020000.0,2.0,20
0,elche,villarreal,1.0,15.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.7,0,1642338000,2022,21.0,950000.0,0.0,21
0,villarreal,mallorca,3.0,90.0,,3.0,0,0,2,0,alfonso-pedraza,True,11.0,8.1,1,1642864500,2022,22.0,890000.0,0.0,22
0,betis,villarreal,0.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,False,6.0,7.3,0,1644168600,2022,23.0,1340000.0,2.0,23
0,villarreal,real-madrid,0.0,74.0,,1.0,0,0,2,0,alfonso-pedraza,True,3.0,6.6,0,1644678900,2022,24.0,1680000.0,0.0,24
0,granada,villarreal,1.0,28.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.5,0,1645275600,2022,25.0,1920000.0,4.0,25
0,villarreal,espanyol,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1645966800,2022,,,,26
0,osasuna,villarreal,,0.0,ok,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1646485200,2022,,,,27
0,villarreal,celta,1.0,87.0,,2.0,0,0,2,0,alfonso-pedraza,True,7.0,7.6,0,1647106200,2022,28.0,1500000.0,0.0,28
0,cadiz,villarreal,1.0,90.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.4,0,1647789300,2022,29.0,1690000.0,0.0,29
0,levante,villarreal,2.0,76.0,,1.0,0,0,2,0,alfonso-pedraza,False,3.0,6.6,0,1648908900,2022,30.0,1630000.0,0.0,30
1,villarreal,athletic,1.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,True,13.0,8.0,0,1649521800,2022,31.0,1600000.0,1.0,31
0,getafe,villarreal,1.0,90.0,,2.0,0,0,2,0,alfonso-pedraza,False,6.0,7.0,0,1650135600,2022,32.0,2010000.0,2.0,32
0,villarreal,valencia,,0.0,ok,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1650396600,2022,,,,33
0,alaves,villarreal,2.0,58.0,,1.0,0,0,2,0,alfonso-pedraza,False,2.0,6.4,0,1651320000,2022,34.0,2990000.0,1.0,34
0,villarreal,sevilla,1.0,18.0,,1.0,0,0,2,0,alfonso-pedraza,True,2.0,6.5,0,1652019300,2022,35.0,3000000.0,1.0,35
2,rayo-vallecano,villarreal,1.0,90.0,,3.0,0,0,2,0,alfonso-pedraza,False,23.0,9.5,1,1652378400,2022,36.0,3010000.0,5.0,36
0,villarreal,real-sociedad,1.0,15.0,,1.0,0,0,2,0,alfonso-pedraza,True,3.0,6.9,0,1652635800,2022,37.0,3250000.0,2.0,37
1,barcelona,villarreal,0.0,83.0,,3.0,0,0,2,0,alfonso-pedraza,False,12.0,6.8,0,1653249600,2022,38.0,3510000.0,2.0,38
0,real-valladolid,villarreal,0.0,90.0,,1,0,0,2,0,alfonso-pedraza,False,3.0,6.9,0,1660410000,2023,1.0,3130000.0,3.0,1
0,atletico,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,7.0,7.4,1,1661103000,2023,2.0,3260000.0,2.0,2
0,getafe,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,6.0,7.3,0,1661700600,2023,3.0,3550000.0,0.0,3
0,villarreal,elche,4.0,90.0,,3,0,0,2,0,alfonso-pedraza,True,9.0,7.5,0,1662309000,2023,4.0,3930000.0,0.0,4
0,betis,villarreal,1.0,71.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.4,0,1662922800,2023,5.0,4410000.0,0.0,5
0,villarreal,sevilla,1.0,82.0,,2,0,0,2,0,alfonso-pedraza,True,5.0,6.8,0,1663510500,2023,6.0,4720000.0,1.0,6
0,cadiz,villarreal,0.0,90.0,,2,0,0,2,0,alfonso-pedraza,False,7.0,7.5,0,1664625600,2023,7.0,5060000.0,0.0,7
0,real-sociedad,villarreal,1.0,90.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.3,0,1665333000,2023,8.0,5310000.0,0.0,8
0,villarreal,osasuna,2.0,90.0,,2,0,0,2,0,alfonso-pedraza,True,7.0,7.4,0,1666033200,2023,9.0,5350000.0,0.0,9
0,barcelona,villarreal,3.0,25.0,,1,0,0,2,0,alfonso-pedraza,False,2.0,6.5,0,1666292400,2023,10.0,5360000.0,0.0,10
0,villarreal,almeria,,0.0,doubt,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1666542600,2023,,,,11
0,athletic,villarreal,,0.0,doubt,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1667151000,2023,,,,12
0,villarreal,mallorca,,0.0,doubt,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1667755800,2023,,,,13
0,espanyol,villarreal,,0.0,doubt,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1668020400,2023,,,,14
0,villarreal,valencia,2.0,12.0,,1,0,0,2,0,alfonso-pedraza,True,2.0,6.4,0,1672499700,2023,15.0,2330000.0,1.0,15
0,villarreal,real-madrid,2.0,18.0,,1,0,0,2,0,alfonso-pedraza,True,3.0,6.8,0,1673104500,2023,16.0,2330000.0,1.0,16
0,celta,villarreal,,0.0,injured,,0,0,2,0,alfonso-pedraza,False,0.0,,0,1673640000,2023,,,,17
0,villarreal,girona,,0.0,injured,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1674392400,2023,,,,18
0,villarreal,rayo-vallecano,,0.0,injured,,0,0,2,0,alfonso-pedraza,True,0.0,,0,1675108800,2023,,,,19
