player_price,fixed_round,player_position_1,player_position_2,player_position_3,player_position_4,status_mapped_ok,status_mapped_doubt,status_mapped_sanctioned,puntuacion_media_roll_avg_3,minutes_played_roll_avg_3,prediction_target_puntuacion_media_roll_avg,calculated_injury_severity,player_team_strength,recent_price_change_1,price_change_time_ratio,season,player
1380000,19,False,True,False,False,True,False,False,0.0,0.0,1.3333333333333333,0,293,-172500,-0.14454499748617397,2024,a-catena
1260000,20,False,True,False,False,True,False,False,1.0,30.0,1.0,0,293,-120000,-0.0823045267489712,2024,a-catena
1240000,21,False,True,False,False,True,False,False,2.0,60.0,1.0,0,293,-20000,-0.0322061191626409,2024,a-catena
1205000,22,False,True,False,False,True,False,False,2.3333333333333335,90.0,1.0,0,293,-35000,-0.13409961685823754,2024,a-catena
1170000,23,False,True,False,False,True,False,False,1.3333333333333333,60.0,2.6666666666666665,0,293,-35000,-0.10425975573428657,2024,a-catena
1110000,24,False,True,False,False,True,False,False,1.0,50.666666666666664,2.3333333333333335,0,293,-60000,-0.11574074074074074,2024,a-catena
1015000,25,False,True,False,False,True,False,False,1.0,24.0,3.3333333333333335,0,293,-95000,-0.15707671957671956,2024,a-catena
920000,26,False,True,False,False,True,False,False,1.0,24.0,0.0,0,293,-95000,-0.13585013585013586,2024,a-catena
890000,27,False,True,False,False,True,False,False,2.6666666666666665,33.333333333333336,2.6666666666666665,0,293,-30000,-0.04284490145672665,2024,a-catena
860000,28,False,True,False,False,True,False,False,2.3333333333333335,30.0,1.6666666666666667,0,293,-30000,-0.06944444444444445,2024,a-catena
830000,29,False,True,False,False,True,False,False,3.3333333333333335,60.0,3.3333333333333335,0,293,-30000,-0.05104645227156713,2024,a-catena
680000,30,False,True,False,False,True,False,False,0.0,53.333333333333336,2.0,0,293,-150000,-0.12400793650793651,2024,a-catena
730000,31,False,True,False,False,True,False,False,2.6666666666666665,83.33333333333333,3.0,0,293,50000,0.03581918475535497,2024,a-catena
780000,32,False,True,False,False,True,False,False,1.6666666666666667,53.333333333333336,3.0,0,293,50000,0.12051096649795132,2024,a-catena
780000,33,False,True,False,False,True,False,False,3.3333333333333335,53.666666666666664,2.6666666666666665,0,293,0,0.0,2024,a-catena
790000,34,False,True,False,False,True,False,False,2.0,53.666666666666664,3.3333333333333335,0,293,10000,0.01675884028825205,2024,a-catena
830000,35,False,True,False,False,True,False,False,3.0,83.66666666666667,3.6666666666666665,0,293,40000,0.07358351729212656,2024,a-catena
1850000,1,False,True,False,False,True,False,False,,,3.0,0,293,0,0.0,2025,a-catena
2040000,2,False,True,False,False,True,False,False,,,2.0,0,293,190000,0.3179384203480589,2025,a-catena
2320000,3,False,True,False,False,True,False,False,,,3.0,0,293,280000,0.6375227686703097,2025,a-catena
2280000,4,False,True,False,False,True,False,False,2.6666666666666665,90.0,1.3333333333333333,0,293,-40000,-0.15873015873015872,2025,a-catena
2060000,5,False,True,False,False,True,False,False,3.0,90.0,2.0,0,293,-220000,-0.16788766788766787,2025,a-catena
